# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-infer.ed1098d9cc2554f0-cgu.15___________     0    15    36   218   197   293   294  1351   832  1452  1133   259   271   231   160   549   434  5025   160.2    12.8    92.1    55.4
CGU-similar.97b20cc441d3edee-cgu.00_________     0    22    53  1112   216   878   135  5174   566  6118   976   921   241   672   113  2056   416 13944   584.0    13.5   440.1   130.4
CGU-similar.97b20cc441d3edee-cgu.01_________     0    16   133   194   877   277   471   975  2162  1242  3269   167   876   165   442   429  1275 11669   374.6    17.3   223.3   134.0
CGU-similar.97b20cc441d3edee-cgu.02_________     0    43    77   352   538   481  1343  1285  3205  1610  4143   337   640   351   570   622  1395 10138   371.1    19.2   186.3   165.5
CGU-similar.97b20cc441d3edee-cgu.03_________     0    66    38   501   156  1305   436  3116   973  4254  1310   922   266   364    99  1500   500  9351   186.1    21.6    90.7    73.8
CGU-similar.97b20cc441d3edee-cgu.04_________     0    32    43   412   298   762   620  2416  1409  3060  2042   360   252   404   228  1024   714  7418   202.2    13.7   109.6    78.9
CGU-similar.97b20cc441d3edee-cgu.05_________     0    50    17   520   131  1516   251  2804   539  3710   816   496    92   345   101  1289   285  6909   151.1    11.0    94.6    45.5
CGU-similar.97b20cc441d3edee-cgu.06_________     0     8    19   540    90   406   303  3006   699  3206   982   328   237   444    49  1202   324  6670   324.5     8.4   254.0    62.1
CGU-similar.97b20cc441d3edee-cgu.07_________     0     4    48   386   259   326   118  1714   500  1980   854   240   199   274   108   672   359  6271   316.2     5.5   260.7    49.9
CGU-similar.97b20cc441d3edee-cgu.08_________     0    18    64   150   295   116   476   485  1455   651  2026   174   602    71   300   241   723  6219   194.9    10.4   128.6    55.8
CGU-similar.97b20cc441d3edee-cgu.09_________     0    18    49   191   353   398   626   865  1203  1155  1768   203   345   131   249   404   612  6000   138.0    11.1    86.0    40.9
CGU-similar.97b20cc441d3edee-cgu.10_________     0    25    41   244   290   316   483   978  1235  1278  1602   218   345   187   197   438   573  5990   201.2    10.6   125.7    65.0
CGU-similar.97b20cc441d3edee-cgu.11_________     0    42    29   255   205   277   374   838   594  1324   924   565   125   181   115   471   308  5980   163.5     9.8   118.1    35.5
CGU-similar.97b20cc441d3edee-cgu.12_________     0    34    52   259   252   327   268  1092   866  1348  1144   296   301   231   188   516   472  5965   230.6    12.4   146.5    71.7
CGU-similar.97b20cc441d3edee-cgu.13_________     0    38    59   237   269   408   269  1000   739  1449  1044   313   292   224   135   490   436  5962   183.1    11.8   117.0    54.2
CGU-similar.97b20cc441d3edee-cgu.14_________     0    25    12   328    77   520    85  1027   272  1751   398   705    76   150    48   548   158  5959   150.2     5.7   107.1    37.4
CGU-similar.97b20cc441d3edee-cgu.15_________     0    22    42   189   263   214   350  1075   860  1395  1273   468   230   113   189   510   454  5956   160.4     9.7    99.4    51.3
CGU-serde_test.7f6188f5b4b558db-cgu.0_______     0    37    41   909   361   699   372  5021  1447  5120  2054   696   879   635   240  2019   703 15190   388.4     7.8   272.8   107.8
CGU-serde_test.7f6188f5b4b558db-cgu.1_______     0    18    17   334   194   324   238  1047   654  1542  1129   312   756   192   114   484   316  7968   144.3     2.9    76.8    64.6
CGU-serde_test.7f6188f5b4b558db-cgu.2_______     0    33    29   192    91   100    99   636   437   893   506   157   119   139    92   357   234  3085    71.0     2.2    38.9    29.9
CGU-serde_test.7f6188f5b4b558db-cgu.3_______     0     8    17    91   131   240   251   474   539   635   816    88    92    63   101   225   285  2274    39.3     2.6    24.4    12.3
CGU-serde_test.7f6188f5b4b558db-cgu.4_______     0    29    18   101   118   108   108   280   326   472   453    70    80    52    77   201   165  2133    66.4     2.1    38.8    25.5
CGU-serde_test.7f6188f5b4b558db-cgu.5_______     0     9    22    30   126    73   110   181   523   235   661    79   136    17   122    88   262  1952    60.2     1.8    32.5    25.9
CGU-strip_ansi_escapes.7362ed11d4cc8cd9-cgu.0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     3.7     0.1     2.5     1.0
CGU-rsa.275b09b66923caa9-cgu.00_____________     0    37    85   569   596   604   915  2167  2378  2677  3115   674   620   314   373   935  1147 13331   450.9     9.6   312.6   128.7
CGU-rsa.275b09b66923caa9-cgu.01_____________     0     4    95     8   963     5  1480    23  4143    35  5369     6  1013     7   706    19  1881 10873   353.6    15.8   199.5   138.2
CGU-rsa.275b09b66923caa9-cgu.02_____________     0    35    66   212   391   573   485  1345  1373  1779  1806   393   471   162   235   621   687  7677   171.9     9.2   102.6    60.2
CGU-rsa.275b09b66923caa9-cgu.03_____________     0    35    21   377   171  1169   385  2098   820  2781  1195   372   130   260   145   965   413  5844    92.5     4.1    49.4    38.9
CGU-rsa.275b09b66923caa9-cgu.04_____________     0    17    44   280   234   387   261  1060   780  1511  1051   241   245   136   140   488   403  5542   123.0     3.7    67.6    51.7
CGU-rsa.275b09b66923caa9-cgu.05_____________     0     5    58    20   447     7   984    54  2359    79  3097    16   515    11   357    36  1069  5393   131.1     2.9    69.0    59.2
CGU-rsa.275b09b66923caa9-cgu.06_____________     0     9    51    72   319    97   592   313  1565   350  1988    20   375    81   261   140   728  4317   114.4     3.4    61.7    49.3
CGU-rsa.275b09b66923caa9-cgu.07_____________     0    21    39    77   278    89   620   266  1589   384  2017    63   367    41   252   164   711  4205    71.7     3.0    47.3    21.3
CGU-rsa.275b09b66923caa9-cgu.08_____________     0    23    38   185   212   289   320   642   757   956  1014   164   190   102   139   322   393  4195    85.4     2.8    48.5    34.1
CGU-rsa.275b09b66923caa9-cgu.09_____________     0    15    52    59   327    50   561   206  1503   272  1943    18   355    44   260   123   711  4194   108.6     2.7    57.7    48.3
CGU-rsa.275b09b66923caa9-cgu.10_____________     0    26     2   375     7   471     2  1089     2  1618    10   374     6   153     2   520     8  4194   121.5     2.2    63.9    55.4
CGU-rsa.275b09b66923caa9-cgu.11_____________     0    28    35   215   175   146   359   791   814  1006  1087   115   251   200    92   398   419  4194   107.7     3.5    56.0    48.2
CGU-rsa.275b09b66923caa9-cgu.12_____________     0     5    52    50   336    44   688   203  1552   264  2103    37   336    29   226   102   748  4194   112.4     3.0    58.6    50.9
CGU-rsa.275b09b66923caa9-cgu.13_____________     0    29    21   320    68   399    50   961    57  1414   157   320    49   167    15   493    85  4192   100.9     4.0    67.8    29.2
CGU-rsa.275b09b66923caa9-cgu.14_____________     0    16    47    68   272    67   348   216  1048   295  1301    49   403    45   172   130   508  4188   129.1     6.1    59.4    63.6
CGU-rsa.275b09b66923caa9-cgu.15_____________     0    14    28   205   163   238   409   828  1018  1128  1297   173   229   151   122   388   460  4184    93.1    15.2    42.5    35.4
CGU-iana_time_zone_haiku.514ac5c307eff200-cgu.0     0     2     6    47    46    99   144   182   306   237   431    19    42    32    47    80   143   895    25.4     3.2    11.1    11.1
CGU-dialoguer.808eab97700a4ca0-cgu.00_______     0    64   160   454  1027   688  1089  1976  3317  2688  4539   482  1143   466   533  1015  1708 16867   315.1    11.7   144.2   159.2
CGU-dialoguer.808eab97700a4ca0-cgu.01_______     0    67   113   903   574  1998   606  5788  1612  6697  2478  1117   509   936   550  2382  1030 16843   378.7    10.1   258.2   110.4
CGU-dialoguer.808eab97700a4ca0-cgu.02_______     0    80    41   587   166  1589   515  3637  1078  5041  1460  1101   292   403   119  1775   554 10843   142.3     6.8    69.1    66.4
CGU-dialoguer.808eab97700a4ca0-cgu.03_______     0     7    84   161   473   246   767   697  1225   854  1972   207   463    90   226   278   741  7118   142.1     4.4    84.0    53.6
CGU-dialoguer.808eab97700a4ca0-cgu.04_______     0    18   102   126   592    36   361   252  1682   432  2380    36   465    54   281   180   977  7030   139.0     3.7    62.6    72.7
CGU-dialoguer.808eab97700a4ca0-cgu.05_______     0    11    60   215   316   487   650  1147  1697  1495  2213   307   497   164   280   482   833  6933   147.0     4.1    99.9    43.1
CGU-dialoguer.808eab97700a4ca0-cgu.06_______     0     7    44   250   227   478   441  1266  1055  1634  1438   318   301   165   169   521   550  5815   172.9     3.3   117.2    52.4
CGU-dialoguer.808eab97700a4ca0-cgu.07_______     0     9    41   187   232   353   477   865  1290  1125  1647   307   348   122   235   362   622  5553   137.0     7.1    83.8    46.2
CGU-dialoguer.808eab97700a4ca0-cgu.08_______     0    11    16   479    97   523    84  1848   383  1801   437   157   165   617    89   704   194  5320   142.3     4.6   105.5    32.3
CGU-dialoguer.808eab97700a4ca0-cgu.09_______     0    37    17   355   131  1146   251  1986   539  2652   816   363    92   233   101   922   285  5222    77.1     3.3    48.4    25.3
CGU-dialoguer.808eab97700a4ca0-cgu.10_______     0    15    43   166   170   256   186   617   733   858   965   313   215    80   153   285   411  4464   144.1     2.7    97.0    44.3
CGU-dialoguer.808eab97700a4ca0-cgu.11_______     0    20    37   110   289   188   546   352   924   532  1393   221   188    39   207   192   474  4429    93.3     2.4    58.3    32.6
CGU-dialoguer.808eab97700a4ca0-cgu.12_______     0    20    45   101   260   166   489   406  1240   530  1577   108   367    44   200   206   577  4427    78.1     3.2    33.3    41.5
CGU-dialoguer.808eab97700a4ca0-cgu.13_______     0    23    33   230   136   278   203   816   318  1124   574   334   132   155    81   402   247  4426   128.8     3.8    80.3    44.7
CGU-dialoguer.808eab97700a4ca0-cgu.14_______     0    21    49   212   188   422   239   777   644  1056   945   216   190   139   117   353   397  4424   121.3     3.0    76.9    41.3
CGU-dialoguer.808eab97700a4ca0-cgu.15_______     0    20    40   252   102   312   137   984   238  1189   414   296   189   158    37   426   213  4418    86.1     3.1    49.0    34.0
CGU-pretty_env_logger.83771f6075c0af58-cgu.00     1    12    71    80   290    81   346   310   528   370   884    55   310    67    91   146   434  4051   107.9     4.5    63.5    39.9
CGU-pretty_env_logger.83771f6075c0af58-cgu.01     0     6    65    51   255   171   150   375   164   426   452   102   306    42    51   156   272  3774    94.4     2.2    53.5    38.7
CGU-pretty_env_logger.83771f6075c0af58-cgu.02     0    44     1   264     5  1342     9  1892    23  2574    42   418     5   154     3   880    15  3575    38.6     1.7     8.0    28.9
CGU-pretty_env_logger.83771f6075c0af58-cgu.03     0    21    22   144   116   207   314   576   662   681   806   159   155   183   121   276   298  3076    68.6     1.8    26.1    40.7
CGU-pretty_env_logger.83771f6075c0af58-cgu.04     0    22    35    44   152   220    50   594   120   704   334   220   157    22    54   264   177  2880    71.3     1.6    35.3    34.4
CGU-pretty_env_logger.83771f6075c0af58-cgu.05     0     5    30    67   210    85   325   241   516   285   868    68   135    64   114   108   290  2751    58.7     1.6    25.7    31.3
CGU-pretty_env_logger.83771f6075c0af58-cgu.06     0     1    45     3   208    20   300    28   440    31   737     8   230     6    63    12   328  2429    67.4     1.2    33.8    32.4
CGU-pretty_env_logger.83771f6075c0af58-cgu.07     0     7    38    37   157   108   290   217   633   283   869   109   149    15    82    98   358  2390    73.3     2.3    42.4    28.6
CGU-pretty_env_logger.83771f6075c0af58-cgu.08     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    55.7     1.1    22.9    31.8
CGU-pretty_env_logger.83771f6075c0af58-cgu.09     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    39.6     1.7    11.8    26.1
CGU-raw_window_handle.4120fa248975888f-cgu.0     0   113    35   223    59   233    35   605    30   992    63   161     6   247    15   516    85  2642   108.1     2.4    68.7    37.0
CGU-raw_window_handle.4120fa248975888f-cgu.1     0    20     5    43    58    43    34    91   206   138   282    24   333    43     8    82    84  2135    27.8     1.0    20.4     6.5
CGU-byte_slice_cast.7db4e407a23eaf77-cgu.0__     0     8     5    42    18    53     6   237    54   269    63    47     6    50    10   112    32   632    27.2     1.5    21.1     4.6
CGU-gethostname.956a104ee1027c82-cgu.0______     0     6    26    45   221    60   410   171   777   253  1116    50   142    26   154    83   369  2630    58.8     4.0    23.7    31.1
CGU-gethostname.956a104ee1027c82-cgu.1______     0     7    17    88   131   239   251   472   539   628   816    88    92    60   101   220   285  2253    18.1     2.1     6.0    10.0
CGU-anstyle.df5fba757de5e4c0-cgu.0__________     0    29    33   235   221   214   153   764   551   981   678   152   127   243   183   385   282  4308    98.9     9.8    39.6    49.4
CGU-thrift.d4cb833dace1501-cgu.00___________     0    58    88   614   441   692   506  2123  1162  2857  1869   648   377   413   188   996   761 11485   251.3     7.9   143.6    99.7
CGU-thrift.d4cb833dace1501-cgu.01___________     0    52    96   603   489   693   648  2044  1554  2752  2317   571   377   405   242   944   921 11436   231.6     5.8   125.6   100.2
CGU-thrift.d4cb833dace1501-cgu.02___________     0    30    67   309   469   433   694  1368  1910  1845  2588   411   474   248   294   654   933  8986   207.1     5.5   125.9    75.7
CGU-thrift.d4cb833dace1501-cgu.03___________     0    23    51   326   331   287   434  1088  1033  1313  1476   238   259   235   243   456   544  6587   155.6     3.4    87.8    64.3
CGU-thrift.d4cb833dace1501-cgu.04___________     0    21    62   173   415   222   828   674  1650   888  2398   203   397   141   256   322   846  6516   129.9     3.6    73.0    53.3
CGU-thrift.d4cb833dace1501-cgu.05___________     0    22    51   186   359   234   816   692  1494   922  2189   208   364   132   224   334   757  6103   147.6     3.2    85.0    59.5
CGU-thrift.d4cb833dace1501-cgu.06___________     0     6    64   111   388   165   546   607  1737   690  2297   144   439   110   350   260   861  5825   105.2     5.0    54.7    45.5
CGU-thrift.d4cb833dace1501-cgu.07___________     0    16    51   104   248   276   410   835   930  1113  1292   394   272   113   209   415   537  5128    94.3     3.1    67.1    24.2
CGU-thrift.d4cb833dace1501-cgu.08___________     0    34    37   248   161   350   121   833   345  1254   554   261   122   164    68   425   250  4395   105.5     4.2    59.7    41.5
CGU-thrift.d4cb833dace1501-cgu.09___________     0    26    25   262   122   340   340   894   703  1126   943   179   150   217   159   409   346  4004    99.5     3.6    61.8    34.0
CGU-thrift.d4cb833dace1501-cgu.10___________     0    26    26   198   178   486   391  1041   840  1369  1235   198   143   149   148   496   435  3996    77.4     3.2    36.8    37.3
CGU-thrift.d4cb833dace1501-cgu.11___________     0     4    34    28   253    29   396    70  1123   101  1557    24   483     9   228    38   483  3995    79.1     1.8    48.1    29.2
CGU-thrift.d4cb833dace1501-cgu.12___________     0    14    37   111   277   124   498   330  1103   456  1508    66   253    77   241   179   530  3992    65.6     2.7    22.6    40.2
CGU-thrift.d4cb833dace1501-cgu.13___________     0    40    47   267   166   173   200  1076   387  1296   643    93   147   221    81   536   274  3991   105.3     3.5    58.6    43.2
CGU-thrift.d4cb833dace1501-cgu.14___________     0    21    35   153   177   289   208   825   559   968   803   283   137   146   141   376   351  3990    56.2     3.4    20.1    32.7
CGU-thrift.d4cb833dace1501-cgu.15___________     0    30    49   155   255   138   443   378   675   576  1108   106   171   141   151   240   400  3978    73.4     3.3    33.9    36.3
CGU-globwalk.d3c9f532d4ebd59a-cgu.00________     0    37   167   107   781   404   752  1050  1037  1287  2124   370   813    66   242   467   942 10948   198.6     7.5   105.0    86.1
CGU-globwalk.d3c9f532d4ebd59a-cgu.01________     0    71    21   486   171  2213   385  3327   820  4497  1195   718   130   303   145  1543   413  7991    93.2     4.7    32.2    56.3
CGU-globwalk.d3c9f532d4ebd59a-cgu.02________     0    10    92   129   540   245   789   652  1643   810  2327   226   510    97   310   292   962  7627   160.6     4.5    91.0    65.2
CGU-globwalk.d3c9f532d4ebd59a-cgu.03________     0    18    41   248   157   225   210   672   330   810   538   157   186   209    71   295   249  4207   130.6     3.1    87.5    40.0
CGU-globwalk.d3c9f532d4ebd59a-cgu.04________     0     8    67    68   259   228   152   500   166   568   460   136   308    56    53   208   280  4065   112.0     1.9    70.3    39.8
CGU-globwalk.d3c9f532d4ebd59a-cgu.05________     0    28    28   192   144   276   375   768   783   908   955   212   196   244   142   368   357  3984    73.4     2.1    37.3    34.1
CGU-globwalk.d3c9f532d4ebd59a-cgu.06________     0    22    30   135   188   272   183   597   555   835   847   199   138    71   149   308   339  3609    62.5     3.4    30.7    28.4
CGU-globwalk.d3c9f532d4ebd59a-cgu.07________     0    16    19   149    58   168    90   462   232   682   315   309    89    79    36   236   148  3041    62.7     2.4    30.8    29.4
CGU-globwalk.d3c9f532d4ebd59a-cgu.08________     0     4    28    82   126    90   224   289   476   367   657    63   314    46    59   130   250  2964    79.1     2.2    42.7    34.2
CGU-globwalk.d3c9f532d4ebd59a-cgu.09________     0     2    17    16   126     7    95    34   257    54   493     5   293    11    44    22   161  2186    55.9     1.4    22.3    32.3
CGU-globwalk.d3c9f532d4ebd59a-cgu.10________     0     1    26     8   200    28   324    24   440    29   768    13   144    16    96    13   250  2084    51.0     0.7    26.7    23.6
CGU-chacha20.946297420c5e3695-cgu.0_________     2     7     2    76     3    34     2   279     1   503     6   133     0   143     2   155     6  1087    30.7     1.4    20.1     9.1
CGU-termios.422bd11343abb684-cgu.0__________     0    26    10   115    35   297    42   586   103   684   132    60    28   109    21   292    59  1402    67.7     2.4    42.7    22.6
CGU-num_bigint_dig.b8bc52512caaf548-cgu.00__     0    55   140   732  1331   963  1845  3129  5927  4013  7401   461  1198   646  1008  1432  2619 21077   767.5    14.0   537.3   216.2
CGU-num_bigint_dig.b8bc52512caaf548-cgu.01__     0    51    78   701   684  1523  1092  4209  3117  5378  3974   930   778   627   509  1801  1409 16527   558.2     7.8   373.7   176.7
CGU-num_bigint_dig.b8bc52512caaf548-cgu.02__     0     5    56   453   616   295   922  1602  2653  2014  3348   367   694   328   466   660  1158 11727   464.8     4.7   330.2   129.9
CGU-num_bigint_dig.b8bc52512caaf548-cgu.03__     0     5    62   215   690   279   629  1071  2341  1424  3009   128   680   248   473   476  1075  9567   443.0     4.1   315.3   123.6
CGU-num_bigint_dig.b8bc52512caaf548-cgu.04__     0    32    73   524   352   667   449  1890  1394  2719  1856   400   410   251   197   881   707  9372   227.8     5.3   141.4    81.1
CGU-num_bigint_dig.b8bc52512caaf548-cgu.05__     0     4    57   172   399   165   760   987  1901  1148  2453   127   458   181   284   415   867  6337   218.6     3.8   148.2    66.6
CGU-num_bigint_dig.b8bc52512caaf548-cgu.06__     0     2    40   134   321   164   573   655  1419   774  1814    90   331   136   254   272   657  4869   220.3     2.8   166.3    51.3
CGU-num_bigint_dig.b8bc52512caaf548-cgu.07__     0     3    50    66   337   159   446   481  1369   574  1694    48   350    80   201   199   631  4413    93.6     2.5    46.7    44.4
CGU-num_bigint_dig.b8bc52512caaf548-cgu.08__     0     1    44    64   314    45   459   223  1419   246  1748    37   367    54   212    79   646  4262   135.9     2.1    78.6    55.1
CGU-num_bigint_dig.b8bc52512caaf548-cgu.09__     0    21    17   234   131   700   251  1278   539  1691   816   227    92   157   101   586   285  3831    66.3     2.4    31.7    32.2
CGU-num_bigint_dig.b8bc52512caaf548-cgu.10__     0     7    20    40   132   210   233   350   573   512   688    84   199    36    80   167   254  2336    64.2     1.3    39.6    23.3
CGU-num_bigint_dig.b8bc52512caaf548-cgu.11__     0    21    24   102   110   145   154   516   372   682   534   106    59    78    56   257   198  2144    66.3     1.9    39.3    25.0
CGU-num_bigint_dig.b8bc52512caaf548-cgu.12__     0    24    13    89    88   117   179   297   537   396   617    55   129    45    69   162   218  1975    67.3     1.7    39.6    26.0
CGU-ct_logs.2794ddd0ab0595ee-cgu.0__________     1     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     8.9     0.3     5.3     3.3
CGU-slog_term.8ef56f5a5e40e5ad-cgu.0________     0    77   105  2518   556  3085   968 11048  1930 12699  2887  2307   610  2088   306  4636  1093 33186   533.7    18.9   342.8   172.1
CGU-slog_term.8ef56f5a5e40e5ad-cgu.1________     0    34     6   870    47   997   199  3333   613  4509   761   691    43   480    98  1477   243  9355   186.8     5.0   103.4    78.5
CGU-slog_term.8ef56f5a5e40e5ad-cgu.2________     0    40    16   208    94   304   238   779   463  1144   635   298   110    98    80   432   226  3746    85.5     2.9    48.6    34.0
CGU-slog_term.8ef56f5a5e40e5ad-cgu.3________     0    16    17   171   131   510   251   987   539  1294   816   187    92   114   101   446   285  3230    54.2     2.1    25.5    26.6
CGU-slog_term.8ef56f5a5e40e5ad-cgu.4________     0    10    24    48   194   157   287   354   444   462   751    87   114    38   104   156   240  2498    65.5     1.4    32.9    31.2
CGU-slog_term.8ef56f5a5e40e5ad-cgu.5________     0    12    21    38   186    26   290    92   665   162   945    30   126    20   153    76   313  2192    63.2     1.3    31.4    30.6
CGU-poly1305.2f3ee444e5701b53-cgu.0_________     0    35    52   686   186  1366   311  4014   710  4385  1065   282    53  1241   349  1618   425  7444   150.2     6.3    83.6    60.3
CGU-poly1305.2f3ee444e5701b53-cgu.1_________     0     8    68    97   511   108   579   438  2404   546  3045   156   123    96   872   205  1141  5372   184.6     3.6    86.0    95.0
CGU-poly1305.2f3ee444e5701b53-cgu.2_________     0    11    33   155   153   539   195  2053   632  2178   856   216   194   338    91   745   340  3796    42.8     3.2    20.6    19.0
CGU-poly1305.2f3ee444e5701b53-cgu.3_________     1    20    24    88   170   115   191   408   738   510   879   105   172    78   179   208   351  2915    81.0     3.3    44.8    32.9
CGU-cty.cb23e7427f0cb2e6-cgu.0______________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.2     0.3     3.8     1.1
CGU-humansize.67e8d782a7c2bcf9-cgu.0________     8    36     9    76    18    41     9   297    10   383    26    77     2    39     6   183    24   982    51.0     1.6    40.5     9.0
CGU-gloo_timers.36587ce6db53ee06-cgu.0______     0    32    21   140    90   298   216   354   351   703   534   179    88    89    56   284   215  2678    51.3     4.2    33.7    13.4
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.0     0     8    31    59   247    91   495   245   989   323  1394    61   229    42   173   120   474  3302    35.9     3.7    14.0    18.2
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.1     0    69    22   248    78   681   141   839   262  1493   431    86   115   281    34   589   182  3086    84.7     2.2    45.4    37.1
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.2     0     8    27   106   207    92   383   159   575   256   921    34   126   135   123    97   309  2831    59.6     1.4    21.8    36.5
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.3     0    58     9   183    44   107    91   476   254   719   317   202    75   123    28   337   118  2697    78.7     1.8    53.0    23.9
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.4     0     7    17    88   131   239   251   472   539   628   816    88    92    60   101   220   285  2253    39.1     1.6     8.6    28.9
CGU-parity_scale_codec.8ddf580b5667e1e5-cgu.5     0     7    20    23   185    33   289    80   665   122   945    18   126    13   153    51   311  2032    25.5     1.1     5.2    19.1
CGU-sec1.ebf77539fc01f4ad-cgu.0_____________     0    27     2   380     4   330     2  1138     0  1565     6   382     0   139     2   532     6  4216    98.8     2.7    53.5    42.6
CGU-sec1.ebf77539fc01f4ad-cgu.1_____________     0    51    11   304    34   293    14   780    70  1221   100   266    13   159    13   452    55  3482   114.9     3.1    68.7    43.1
CGU-sec1.ebf77539fc01f4ad-cgu.2_____________     0    11     4   266    52   188    48   758   166   998   222   254    52    81    16   330    78  3450   118.8     1.7    66.1    51.0
CGU-sec1.ebf77539fc01f4ad-cgu.3_____________     0     3     9    51   123    69    52   195   325   261   491    60   407     9    44    84   155  3086    54.1     2.8    29.6    21.6
CGU-sec1.ebf77539fc01f4ad-cgu.4_____________     0    13     6   188    66   194    69   608   204   816   278   198    68    61    26   277    98  2842   122.3     2.1    56.9    63.3
CGU-sec1.ebf77539fc01f4ad-cgu.5_____________     0     3     1   231     1   255     4   720     1  1002     7   204     0   108     0   291     3  2440    69.4     1.1    41.6    26.7
CGU-sec1.ebf77539fc01f4ad-cgu.6_____________     0     7     6   155    27   228    79   569   252   794   294   174    56    57    15   266   111  2194    61.1     2.3    23.4    35.5
CGU-rusticata_macros.3bf7430b8ebda090-cgu.0_     0     4    35    96   176   144   263   391   784   645  1000    84   210    69   122   211   381  3080    91.0     4.4    49.7    36.9
CGU-rusticata_macros.3bf7430b8ebda090-cgu.1_     0    13    17   155   131   439   251   832   539  1103   816   148    92   104   101   384   285  2962    43.6     2.9    13.3    27.5
CGU-rusticata_macros.3bf7430b8ebda090-cgu.2_     0    23    21   112   123   226   133   708   463   884   581   115   135   120    70   338   237  2645    59.3     2.7    24.0    32.6
CGU-base16ct.c7ffc67bfc25ae2f-cgu.0_________     0    22    23   151   125   219   135   700   524   870   656   116   113   136    75   329   256  2848    90.1     4.0    50.9    35.2
CGU-cpp_demangle.5f8e963a6813778a-cgu.0_____     0   299   301  6736  1576  6449  1470 23646  3304 34233  5047  8185  2631  3680   610 11100  2057 101448  2510.4    90.6  1529.2   890.6
CGU-cpp_demangle.5f8e963a6813778a-cgu.1_____     0    30   166    92  1555   331  2005   741  4968  1035  6845   301  4475    46   707   366  2300 30633  1076.0    26.6   647.3   402.1
CGU-cpp_demangle.5f8e963a6813778a-cgu.2_____     0    51    17   569   131  1700   251  3078   539  4054   816   527    92   383   101  1400   285  7376   140.3    13.0    67.7    59.6
CGU-cpp_demangle.5f8e963a6813778a-cgu.3_____     0    14    69    93   350   213   358   410   489   580   963   182   640    82    47   208   429  6389   207.5     6.4   159.1    42.0
CGU-cpp_demangle.5f8e963a6813778a-cgu.4_____     0     4    36    20   288     8   131    52   714    84   987    16   195     8   170    36   394  3000    86.3     3.8    45.3    37.2
CGU-cpp_demangle.5f8e963a6813778a-cgu.5_____     0    42    21   220    44   221    39   763    98  1093   136   202    39   138    14   433    87  2812   115.7     6.2    71.0    38.5
CGU-cpp_demangle.5f8e963a6813778a-cgu.6_____     0     8    27   106   118    24   292   201   707   250   783    20   210    24    99    99   303  2488    61.1     3.8    40.1    17.3
CGU-cpp_demangle.5f8e963a6813778a-cgu.7_____     0    31     8   161    55   399   101   630   196   872   299    84    26   114    44   326   104  1952    82.1     5.0    52.0    25.2
CGU-copyless.212ea3ad6aaa2df3-cgu.0_________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.3     0.4     3.8     1.1
CGU-primitive_types.33d905111e5d8a64-cgu.0__     0   494   155  3394  1320  4437  2847 18109 10718 21758 15206  2148  2643  3839  1815  8498  4871 52162  1907.4    25.9  1195.3   686.1
CGU-primitive_types.33d905111e5d8a64-cgu.1__     0    24    17   133   117   294   181   744   535   942   635   113   122    88    83   348   235  2690    77.8     2.3    56.0    19.5
